Product ID,Variant ID,SKU,Width,Height
,37679655420080,PP39-GWC2412DP,24,24
661040323,37679655190704,PP12-GWC2030,30,20
,37679655223472,PP12-GWC3012_5PC,60,30
,37679655256240,PP12-GWC3040,40,30
680367619,37679655059632,BB182-GWC3020,20,30
,37679655092400,BB182-GWC4030,30,40
680732035,37679654338736,BB183-GWC2020,20,20
,37679654371504,BB183-GWC2412DP,24,24
,37679654404272,BB183-GWC3030,30,30
,37679654437040,BB183-GWC4020DP,40,40
681139395,37679654207664,BB191-GWC3012QD,48,30
,37679654240432,BB191-GWC3040,40,30
,37679654273200,BB191-GWC2030,30,20
700040899,37679654043824,BB186-GWC2016,16,20
,37679654076592,BB186-GWC4030,30,40
,37679654109360,BB186-GWC1612,12,16
,37679654142128,BB186-GWC3020,20,30
700661123,37679653847216,BB190-GWC1620,20,16
,37679653879984,BB190-GWC3040,40,30
,37679653912752,BB190-GWC3012QD,48,30
,37679653945520,BB190-GWC1216,16,12
,37679653978288,BB190-GWC2030,30,20
711636291,37679653716144,BB185-GWC4020DP,40,40
,37679653748912,BB185-GWC3030,30,30
,37679653781680,BB185-GWC2412DP,24,24
711726275,37679653617840,BB192-GWC2016QD,64,20
,37679653650608,BB192-GWC2040,40,20
711778883,37679653421232,BB193-GWC1620,20,16
,37679653454000,BB193-GWC3020DP,40,30
,37679653486768,BB193-GWC3040,40,30
,37679653519536,BB193-GWC4030DP,60,40
711830339,37679653257392,BB194-GWC3012QD,48,30
,37679653290160,BB194-GWC3040,40,30
,37679653322928,BB194-GWC2030,30,20
,37679653355696,BB194-GWC1620,20,16
711849859,37679653060784,BB196-GWC2412TP,36,24
,37679653093552,BB196-GWC3040,40,30
,37679653126320,BB196-GWC2030,30,20
,37679653159088,BB196-GWC1620,20,16
712090883,37679651979440,BB197-GWC3012-PC5,60,30
,37679652012208,BB197-GWC3040,40,30
,37679652044976,BB197-GWC2030,30,20
,37679652077744,BB197-GWC1620,20,16
712282563,37679651750064,BB201-GWC3012-PC5,60,30
,37679651782832,BB201-GWC2040,40,20
712342403,37679651618992,BB205-GWC3012-PC5,60,30
,37679651651760,BB205-GWC2040,40,20
712366595,37679651520688,BB215-GWC3012-PC5,60,30
,37679651553456,BB215-GWC2040,40,20
,37679651586224,BB215-GWC2412,24,12
712470147,37679650537648,BB202-GWC1620,20,16
,37679650570416,BB202-GWC2412TP,36,24
,37679650603184,BB202-GWC3040,40,30
712697539,37679650439344,BB208-GWC3012-PC5,60,30
,37679650472112,BB208-GWC2040,40,20
712772483,37679650341040,BB209-GWC4020,20,40
739411011,37679650177200,PP26-GWC3020,20,30
,37679650209968,PP26-GWC3040,40,30
,37679650242736,PP26-GWC4020DP,40,40
,37679650275504,PP26-GWC2412DP,24,24
889829379,37679649095856,BM9-GWC1620,20,16
,37679649128624,BM9-GWC3012QD,48,30
,37679649161392,BM9-GWC3040,40,30
890752515,37679648997552,BM2-GWC2040,40,20
,37679649030320,BM2-GWC3012_5PC,60,30
890956099,33387229904984,BM3-GWC1616,16,16
,33387229937752,BM3-GWC2412DP,24,24
,33387229970520,BM3-GWC2412DP,24,24
,33387230003288,BM3-GWC3030,30,30
891212931,37679648800944,BM3bw-GWC1616,16,16
,37679648833712,BM3bw-GWC2412DP,24,24
,37679648866480,BM3bw-GWC3030,30,30
,37679648899248,BM3bw-GWC4020DP,40,40
891387843,37679648669872,BM4-GWC1616,16,16
,37679648702640,BM4-GWC3030,30,30
891517827,37679648407728,BM5-GWC1616,16,16
,37679648440496,BM5-GWC2412DP,24,24
,37679648473264,BM5-GWC3030,30,30
,37679648506032,BM5-GWC4020DP,40,40
891951299,37679648276656,BM7-GWC2016,16,20
,37679648309424,BM7-GWC4030,30,40
892150531,37679648145584,BM17-GWC3040,40,30
,37679648178352,BM17-GWC4030DP,60,40
,37679648211120,BM17-GWC3012_5PC,60,30
893022083,37679647424688,BM1-GWC1616,16,16
,37679647457456,BM1-GWC2412DP,24,24
,37679647490224,BM1-GWC3030,30,30
,37679647522992,BM1-GWC4020DP,40,40
893478915,37679647293616,BM10-GWC1620,20,16
,37679647326384,BM10-GWC3012QD,48,30
,37679647359152,BM10-GWC3040,40,30
893530755,37679646867632,BM11-GWC3030,30,30
,37679646900400,BM11-GWC2412DP,24,24
,37679646933168,BM11-GWC4020DP,40,40
893592643,37679646671024,BM12-GWC1616,16,16
,37679646703792,BM12-GWC3012QD,48,30
,37679646769328,BM12-GWC3030,30,30
893682755,37679646507184,BM13-GWC1616,16,16
,37679646539952,BM13-GWC2412DP,24,24
,37679646572720,BM13-GWC3030,30,30
,37679646605488,BM13-GWC4020DP,40,40
893802499,37679646212272,BM14-GWC1616,16,16
,37679646245040,BM14-GWC2412DP,24,24
,37679646277808,BM14-GWC3030,30,30
,37679646310576,BM14-GWC4020DP,40,40
893878467,37679644311728,BM16-GWC1616,16,16
,37679644377264,BM16-GWC2412DP,24,24
,37679644442800,BM16-GWC3030,30,30
,37679644475568,BM16-GWC4020DP,40,40
894764739,37679643164848,BM25-GWC2040,40,20
,37679643197616,BM25-GWC3012_5PC,60,30
895021571,37679642476720,BM26-GWC3040,40,30
,37679642509488,BM26-GWC3012QD,48,30
895117827,37679642411184,BM27-GWC2040,40,20
,37679642443952,BM27-GWC3012_5PC,60,30
895235523,37679642214576,BM28-GWC1616,16,16
,37679642247344,BM28-GWC2412DP,24,24
,37679642280112,BM28-GWC3030,30,30
,37679642312880,BM28-GWC4020DP,40,40
895356547,37679642017968,BM8-GWC3040,40,30
,37679642050736,BM8-GWC4030DP,60,40
,37679642083504,BM8-GWC3012QD,48,30
,37679642116272,BM8-GWC1612,12,16
,37679642149040,BM8-GWC2016,16,20
,37679642181808,BM8-GWC3020,30,20
895398851,37679641821360,BM29-GWC1616,16,16
,37679641854128,BM29-GWC2412DP,24,24
,37679641886896,BM29-GWC3030,30,30
,37679641919664,BM29-GWC4020DP,40,40
1245639811,37679641624752,BB218-GWC3012_5PC,60,30
,37679641657520,BB218-GWC3040,40,30
,37679641690288,BB218-GWC2030,30,20
,37679641723056,BB218-GWC1620,20,16
1248545923,37679641526448,BB220-GWC4030,30,40
,37679641559216,BB220-GWC2016,16,20
1250054851,37679641362608,BB221-GWC2412QD,48,24
,37679641395376,BB221-GWC3040,40,30
,37679641428144,BB221-GWC2030,30,20
,37679641460912,BB221-GWC1620,20,16
1250223299,37679640707248,BB223-GWC3030,30,30
,37679640740016,BB223-GWC4020DP,40,40
,37679640772784,BB223-GWC2412DP,24,24
1250364163,37679640510640,BB224-GWC2412QD,48,24
,37679640576176,BB224-GWC3040,40,30
,37679640608944,BB224-GWC2030,30,20
,37679640641712,BB224-GWC1620,20,16
1250419651,37679640314032,BB225-GWC5PC,60,30
,37679640346800,BB225-GWC3040,40,30
,37679640379568,BB225-GWC2030,30,20
,37679640412336,BB225-GWC1620,20,16
1250491907,37679640150192,BB226-GWC3040,40,30
,37679640182960,BB226-GWC2030,30,20
,37679640215728,BB226-GWC1620,20,16
,37679640248496,BB226-GWC3012QD,48,30
1250594819,37679640019120,BB228-GWC2016TP,48,20
,37679640051888,BB228-GWC2040,40,20
,37679640084656,BB228-GWC2412,24,12
1250654147,37679639920816,BB231-GWC2412_5PC,60,24
,37679639953584,BB231-GWC2040,40,20
,37679639986352,BB231-GWC2412,24,12
1250724227,37679639724208,BB232-GWC2016TP,48,20
,37679639756976,BB232-GWC2040,40,20
,37679639789744,BB232-GWC2412,24,12
1250818883,37679639593136,BB242-GWC3040,40,30
,37679639625904,BB242-GWC2030,30,20
,37679639658672,BB242-GWC1620,20,16
,37679639691440,BB242-GWC3012QD,48,30
1250884227,37679638905008,BB244-GWC4030,30,40
,37679638937776,BB244-GWC3020,20,30
,37679638970544,BB244-GWC2016,16,20
1250948291,37679638577328,BB245-GWC4030,30,40
,37679638642864,BB245-GWC3020,20,30
,37679638675632,BB245-GWC2016,16,20
1251596803,37679638380720,BB246-GWC3030,30,30
,37679638413488,BB246-GWC2020,20,20
,37679638446256,BB246-GWC1616,16,16
,37679638479024,BB246-GWC4020DP,40,40
,37679638511792,BB246-GWC2412DP,24,24
1251653891,37679638151344,BB247-GWC3012_5PC,60,30
,37679638184112,BB247-GWC3040,40,30
,37679638216880,BB247-GWC2030,30,20
,37679638249648,BB247-GWC1620,20,16
1251669635,37679638020272,BB248-GWC3012_5PC,60,30
,37679638053040,BB248-GWC2040,40,20
,37679638085808,BB248-GWC2412,24,12
1251686787,37679637790896,BB249-GWC3012_5PC,60,30
,37679637823664,BB249-GWC2412,24,12
,37679637856432,BB249-MW5PC,60,30
,37679637889200,BB249-MW2412QD,48,24
,37679637921968,BB249-MW1812TP,36,18
1251705219,37679637627056,BB250-GWC2412_5PC,60,24
,37679637659824,BB250-GWC2040,40,20
,37679637692592,BB250-GWC2412,12,24
1251719363,37679637397680,BB251-GWC3020TP,60,30
,37679637430448,BB251-GWC2016TP,48,20
,37679637463216,BB251-GWC3040,40,30
,37679637495984,BB251-GWC2030,30,20
,37679637528752,BB251-GWC1620,20,16
1251770499,37679636742320,BB252-GWC3040,40,30
,37679636775088,BB252-GWC2030,30,20
,37679636807856,BB252-GWC1620,20,16
1300438275,37679636611248,BB253-GWC2412_5PC,60,24
,37679636644016,BB253-GWC2040,40,20
,37679636676784,BB253-GWC2412,24,12
1300538243,37679636447408,BB255-GWC3020TP,60,30
,37679636480176,BB255-GWC2016TP,48,20
,37679636512944,BB255-GWC2040,40,20
,37679636545712,BB255-GWC2412,24,12
1300662787,37679636316336,BB257-GWC3012_5PC,60,30
,37679636349104,BB257-GWC2040,40,20
,37679636381872,BB257-GWC2412,24,12
1300709443,37679636086960,BB259-GWC3040,40,30
,37679636119728,BB259-GWC2030,30,20
,37679636152496,BB259-GWC1620,20,16
,37679636185264,BB259-GWC2412TP,36,24
1300770755,37679635923120,BB266-GWC4030,30,40
,37679635955888,BB266-GWC3020,20,30
,37679635988656,BB266-GWC2016,16,20
1511319619,37679635693744,BM18-GWC1620,20,16
,37679635726512,BM18-GWC2030,30,20
,37679635759280,BM18-GWC3020DP,40,30
,37679635792048,BM18-GWC3040,40,30
,37679635824816,BM18-GWC4030DP,60,40
1511762435,37679634677936,BM20-GWC1616,16,16
,37679634710704,BM20-GWC2020,20,20
,37679634743472,BM20-GWC2412DP,24,24
,37679634776240,BM20-GWC3030,30,30
,37679634809008,BM20-GWC4020DP,40,40
1511986627,37679634448560,H1-GWC2412,24,12
,37679634481328,H1-GWC2040,40,20
,37679634514096,H1-GWC2020DP,40,20
,37679634546864,H1-GWC3030DP,60,30
,37679634579632,H1-GWC3012_5PC,60,30
1512286467,37679634186416,H2-GWC1616,16,16
,37679634219184,H2-GWC2412DP,24,24
,37679634251952,H2-GWC3030,30,30
,37679634284720,H2-GWC4020DP,40,40
1512383939,37679634120880,PP1-GWC1230,30,12
,37679634153648,PP1-GWC2040,40,20
1512520515,37679633760432,H4-GWC1616,16,16
,37679633793200,H4-GWC2020,20,20
,37679633858736,H4-GWC2412DP,24,24
,37679633924272,H4-GWC3030,30,30
,37679633989808,H4-GWC4020DP,40,40
1512627395,37679633203376,PS1-GWC3054TP,54,30
,37679633236144,PS1-GWC3012_5PC,60,30
1548762755,37679633006768,PS2-GWC3030,30,30
,37679633039536,PS2-GWC2020,20,20
,37679633072304,PS2-GWC1616,16,16
,37679633105072,PS2-GWC4020DP,40,40
,37679633137840,PS2-GWC2412DP,24,24
1548824579,37679632777392,PS3-GWC2412,12,24
,37679632810160,PS3-GWC2040,40,20
,37687922983088,PS3-GWC2014TP,42,20
,37679632875696,PS3-GWC3020TP,60,30
1548863491,37679632548016,PS4-GWC3040,40,30
,37679632580784,PS4-GWC2030,30,20
,37679632613552,PS4-GWC1620,20,16
,37679632646320,PS4-GWC4030DP,60,40
,37679632679088,PS4-GWC3020DP,40,30
,37679632711856,PS4-GWC2016DP,32,20
1549233603,37679632384176,PS5-GWC1616,16,16
,37679632416944,PS5-GWC2020,20,20
,37679632449712,PS5-GWC2412DP,24,24
,37679632482480,PS5-GWC3030,30,30
,37679632515248,PS5-GWC4020DP,40,40
1549306307,37679631794352,PS6-GWC3020TP,60,30
,37687922852016,PS6-GWC2014TP,42,20
,37679631859888,PS6-GWC2040,40,20
1549418371,37679631597744,PS7-GWC1620,20,16
,37679631630512,PS7-GWC2030,30,20
,37679631663280,PS7-GWC3012QD,48,30
,37679631696048,PS7-GWC3040,40,30
1549503235,37679631302832,PS8-GWC1830,30,18
,37679631335600,PS8-GWC2440,40,24
,37679631368368,PS8-GWC3012_5PC,60,30
,37679631401136,PS8-GWC1220,20,12
1549575235,37679631106224,PS9-GWC1620,20,16
,37679631138992,PS9-GWC2030,30,20
,37679631171760,PS9-GWC2412TP,36,24
,37679631204528,PS9-GWC3040,40,30
,37679631237296,PS9-GWC4020TP,60,40
1549648195,37679630942384,PS11-GWC1830,30,18
,37679630975152,PS11-GWC2412QD,48,24
,37679631007920,PS11-GWC2440,40,24
1549758467,37679630713008,PS12-GWC3040,40,30
,37679630811312,PS12-GWC2030,30,20
,37679630844080,PS12-GWC1620,20,16
,37679630909616,PS12-GWC3012QD,48,30
1549909763,37679630450864,PS14-GWC2040,40,20
,37679630483632,PS14-GWC1220,20,12
,37679630516400,PS14-GWC3012_5PC,60,30
1549987587,37679630319792,PS18-GWC3012_5PC,60,30
,37679630352560,PS18-GWC2040,40,20
,37679630385328,PS18-GWC2412,12,24
1550108803,37679630155952,PS19-GWC2430,30,24
,37679630188720,PS19-GWC1620,20,16
,37679630221488,PS19-GWC3040,40,30
1550299203,37679629992112,PS21-GWC1620,20,16
,37679630024880,PS21-GWC2030,30,20
,37679630057648,PS21-GWC3040,40,30
1550431939,37679629795504,PS23-GWC1620,20,16
,37679629861040,PS23-GWC2030,30,20
,37679629893808,PS23-GWC3012QD,48,30
,37679629926576,PS23-GWC3040,40,30
1550557443,37679629074608,PS24-GWC1220,20,12
,37679629107376,PS24-GWC2040,40,20
,37679629140144,PS24-GWC3012_5PC,60,30
1550714243,37679628845232,E1-GWC1616,16,16
,37679628878000,E1-GWC2020,20,20
,37679628910768,E1-GWC2412DP,24,24
,37679628943536,E1-GWC3030,30,30
,37679628976304,E1-GWC4020DP,40,40
1550806339,37679628681392,E2-GWC1620,20,16
,37679628714160,E2-GWC2030,30,20
,37679628746928,E2-GWC2412QD,48,24
,37679628779696,E2-GWC3040,40,30
1551131715,37679628288176,E3-GWC2010,10,20
,37679628320944,E3-GWC3016,16,30
,37679628353712,E3-GWC4020,20,40
,37679628386480,E3-GWC1620TP,48,30
1551234179,37679628157104,E4-GWC2412,12,24
,37679628189872,E4-GWC2040,40,20
,37679628222640,E4-GWC3012_5PC,60,30
1551494467,37679627993264,E5-GWC2412,12,24
,37679628026032,E5-GWC2040,40,20
,37679628058800,E5-GWC3012_5PC,60,30
1551519811,37679627763888,E6-GWC2412,12,24
,37679627796656,E6-GWC2040,40,20
,37679627829424,E6-GWC-GWC1616DP,32,16
,37679627862192,E6-GWC2020DP,40,20
,37679627894960,E6-GWC3030DP,60,30
,37679627927728,E6-GWC3036_2x3012,60,30
1551586179,37679626879152,E7-GWC1616,16,16
,37679626911920,E7-GWC1616QD,32,32
,37679626944688,E7-GWC2020,20,20
,37679626977456,E7-GWC2020QD,40,40
,37679627010224,E7-GWC3030,30,30
,37679627042992,E7-GWC4020DP,40,40
1551658307,37679626715312,E8-GWC2010,10,20
,37679626748080,E8-GWC3016,16,30
,37679626780848,E8-GWC4020,20,40
,37679626813616,E8-GWC1620TP,48,30
1551707459,37679626518704,BM19-GWC1616,16,16
,37679626551472,BM19-GWC2020,20,20
,37679626584240,BM19-GWC3030,30,30
,37679626617008,BM19-GWC4020DP,40,40
1551771459,37679626158256,BM6-GWC1616,16,16
,37679626191024,BM6-GWC2020,20,20
,37679626223792,BM6-GWC2412DP,24,24
,37679626256560,BM6-GWC3030,30,30
,37679626289328,BM6-GWC4020DP,40,40
1913837635,37679626027184,PP66-GWC3030,30,30
,37679626059952,PP66-GWC1616,16,16
,37679626092720,PP66-GWC4020DP,40,40
1914242179,37679625863344,PP67-GWC4030,30,40
,37679625896112,PP67-GWC2016,16,20
,37679625928880,PP67-GWC4020DP,40,40
1914484739,37679625633968,PP68-GWC3030,30,30
,37679625666736,PP68-GWC1616,16,16
,37679625699504,PP68-GWC4020DP,40,40
1914708739,37679625535664,PP69-GWC3030,30,30
,37679625568432,PP69-GWC1616,16,16
,37679625601200,PP69-GWC4020DP,40,40
1914793987,37679625371824,PP70-GWC4030,30,40
,37679625404592,PP70-GWC3020,20,30
,37679625437360,PP70-GWC4020DP,20,40
1914983043,37679624519856,PP71-GWC2412QD,48,24
,37679624552624,PP71-GWC2040,40,20
1927178627,37679624388784,PP72-GWC4020,20,40
,37679624421552,PP72-GWC2412,12,24
1927267267,37679624290480,PP73-GWC3012_5PC,60,30
,37679624323248,PP73-GWC2040,40,20
1927421251,37679624126640,PP74-GWC3030,30,30
,37679624159408,PP74-GWC1616,16,16
,37679624192176,PP74-GWC4020DP,40,40
1927826563,37679623766192,PP75-GWC3030,30,30
,37679623798960,PP75-GWC1616,16,16
,37679623831728,PP75-GWC4020DP,40,40
1927918851,37679623635120,PP76-GWC3030,30,30
,37679623667888,PP76-GWC1616,16,16
,37679623700656,PP76-GWC4020DP,40,40
1927988547,37679623471280,PP77-GWC3030,30,30
,37679623504048,PP77-GWC1616,16,16
,37679623536816,PP77-GWC4020DP,40,40
1928076291,37679622815920,PP78-GWC3030,30,30
,37679622881456,PP78-GWC1616,16,16
,37679622946992,PP78-GWC4020DP,40,40
1928146691,37679622684848,PP82-GWC3040,40,30
,37679622717616,PP82-GWC1620,20,16
,37679622750384,PP82-GWC4030DP,60,40
1928334851,37679622357168,PP80-GWC4030,30,40
,37679622389936,PP80-GWC2016,16,20
,37679622455472,PP80-GWC4020DP,40,40
1928448899,37679622193328,PP81-GWC4030,30,40
,37679622226096,PP81-GWC2016,16,20
,37679622258864,PP81-GWC4020DP,40,40
1928677059,37679621931184,PP79-GWC3030,30,30
,37679621963952,PP79-GWC1616,16,16
,37679621996720,PP79-GWC4020DP,40,40
1928714947,37679620882608,PP83-GWC3030,30,30
,37679620915376,PP83-GWC1616,16,16
,37679620948144,PP83-GWC4020DP,40,40
1928783875,37679620686000,PP85-GWC3030,30,30
,37679620718768,PP85-GWC1616,16,16
,37679620751536,PP85-GWC4020DP,40,40
1928871299,37679620620464,PP84-GWC3030,30,30
,37679620653232,PP84-GWC1616,16,16
1928989891,37679620489392,PP86-GWC3030,30,30
,37679620522160,PP86-GWC1616,16,16
,37679620554928,PP86-GWC4020DP,40,40
1929111171,37679619965104,PP87-GWC3030,30,30
,37679620030640,PP87-GWC1616,16,16
,37679620096176,PP87-GWC4020DP,40,40
1929217475,37679619604656,PP88-GWC3040,40,30
,37679619637424,PP88-GWC1620,20,16
,37679619670192,PP88-GWC4030DP,60,40
1951194691,37679619440816,PP90-GWC3040,40,30
,37679619473584,PP90-GWC1620,20,16
,37679619506352,PP90-GWC4020DP,40,40
1953093635,37679619276976,PP91-GWC3030,30,30
,37679619309744,PP91-GWC1616,16,16
,37679619342512,PP91-GWC4020DP,40,40
1953151555,37679619113136,PP92-GWC3030,30,30
,37679619178672,PP92-GWC1616,16,16
,37679619211440,PP92-GWC4020DP,40,40
1953277763,37679619014832,PP93-GWC3030,30,30
,37679619047600,PP93-GWC1616,16,16
,37679619080368,PP93-GWC4020DP,40,40
1953336259,37679618982064,PP94-GWC3012QD,48,30
1953395843,37679618850992,PP95-GWC3030,30,30
,37679618883760,PP95-GWC1616,16,16
,37679618916528,PP95-GWC4020DP,40,40
1953461763,37679618687152,PP96-GWC3030,30,30
,37679618719920,PP96-GWC1616,16,16
,37679618752688,PP96-GWC4020DP,40,40
1953553667,37679618588848,PP97-GWC3040,40,30
,37679618621616,PP97-GWC1620,20,16
,37679618654384,PP97-GWC4030DP,60,40
1953610883,37679618457776,PP98-GWC3030,30,30
,37679618490544,PP98-GWC1616,16,16
,37679618523312,PP98-GWC4020DP,40,40
1953709315,37679618195632,PP99-GWC3012QD,48,30
,37679618261168,PP99-GWC4030DP,60,40
1953783171,37679618031792,PP100-GWC3030,30,30
,37679618064560,PP100-GWC1616,16,16
,37679618097328,PP100-GWC4020DP,40,40
1953823107,37679617376432,PP101-GWC3030,30,30
,37679617409200,PP101-GWC1616,16,16
,37679617474736,PP101-GWC4020DP,40,40
1953918275,37679617245360,PP102-GWC3030,30,30
,37679617278128,PP102-GWC1616,16,16
,37679617310896,PP102-GWC4020DP,40,40
1953974147,37679617114288,PP103-GWC3030,30,30
,37679617147056,PP103-GWC1616,16,16
,37679617179824,PP103-GWC4020DP,40,40
1954150019,37679616917680,PP104-GWC3030,30,30
,37679616950448,PP104-GWC1616,16,16
,37679616983216,PP104-GWC4020DP,40,40
2121945347,37679616753840,INKD2-GWC3012QD,48,30
,37679616786608,INKD2-GWC3040,40,30
,37679616819376,INKD2-GWC2030,30,20
,37679616852144,INKD2-GWC1620,20,16
2121997955,37679616655536,INKD3-GWC2020TP,60,20
,37679616688304,INKD3-GWC2040,40,20
,37679616721072,INKD3-GWC1020,20,10
2122008195,37679616524464,INKD4-GWC4030,30,40
,37679616557232,INKD4-GWC3020,20,30
2122030403,37679616360624,INKD5-GWC3030,30,30
,37679616393392,INKD5-GWC1616,16,16
,37679616426160,INKD5-GWC4020DP,40,40
,37679616458928,INKD5-GWC2412DP,24,24
2122063235,37679616131248,INKD6-GWC3040,40,30
,37679616164016,INKD6-GWC2030,30,20
,37679616196784,INKD6-GWC3012QD,48,30
2122088003,37679616000176,INKD6B-GWC3040,40,30
,37679616032944,INKD6B-GWC2030,30,20
,37679616065712,INKD6B-GWC1620,20,16
2122172483,37679615738032,INKD7-GWC3012QD,48,30
,37679615836336,INKD7-GWC3040,40,30
,37679615869104,INKD7-GWC2030,30,20
,37679615934640,INKD7-GWC1620,20,16
2122187651,37679615541424,INKD8-GWC4030,30,40
,37679615574192,INKD8-GWC3020,20,30
2122202563,37679615049904,INKD9-GWC3020,20,30
,37679615082672,INKD9-GWC3020DP,40,30
,37679615115440,INKD9-GWC3040,40,30
,37679615148208,INKD9-GWC4030DP,60,40
2151415171,37679614886064,INKD10-GWC3030,30,30
,37679614918832,INKD10-GWC2020,20,20
,37679614951600,INKD10-GWC4020DP,40,40
,37679614984368,INKD10-GWC2412DP,24,24
2151435395,37679614754992,INKD10B-GWC3030,30,30
,37679614787760,INKD10B-GWC2020,20,20
,37679614820528,INKD10B-GWC4020DP,40,40
,37679614853296,INKD10B-GWC2412DP,24,24
2151478083,37679614623920,INKD11-GWC3054TP,54,30
,37679614656688,INKD11-GWC3060_5PC,60,30
2151493123,37679614460080,INKD12-GWC3030,30,30
,37679614492848,INKD12-GWC2020,20,20
,37679614525616,INKD12-GWC4020DP,40,40
,37679614558384,INKD12-GWC2412DP,24,24
2151505411,37679614329008,INKD13-GWC3012QD,48,30
,37679614361776,INKD13-GWC3040,40,30
,37679614394544,INKD13-GWC2030,30,20
,37679614427312,INKD13-GWC1620,20,16
2151521411,37679614099632,INKD14-GWC3040,40,30
,37679614132400,INKD14-GWC2030,30,20
,37679614165168,INKD14-GWC4030DP,60,40
,37679614197936,INKD14-GWC3020DP,40,30
2152236739,37679613968560,INKD15-GWC3030,30,30
,37679614001328,INKD15-GWC2020,20,20
,37679614034096,INKD15-GWC4020DP,40,40
,37679614066864,INKD15-GWC2412DP,24,24
2152246339,37679613411504,INKD16-GWC3030,30,30
,37679613444272,INKD16-GWC2020,20,20
,37679613509808,INKD16-GWC4020DP,40,40
,37679613542576,INKD16-GWC2412DP,24,24
2152268035,37679612657840,INKD17-GWC3030DP,60,30
,37679612690608,INKD17-GWC2020DP,40,20
,37679612723376,INKD17-GWC3012_5PC,60,30
2152283459,37679612231856,INKD18-GWC5PC,60,30
,37679612264624,INKD18-GWC3040,40,30
,37679612297392,INKD18-GWC2030,30,20
,37679612330160,INKD18-GWC1620,20,16
2152297859,37679612002480,INKD19-GWC3030,30,30
,37679612035248,INKD19-GWC2020,20,20
,37679612068016,INKD19-GWC4020DP,40,40
,37679612100784,INKD19-GWC2412DP,24,24
2152308611,37679611805872,INKD20-GWC4020DP,40,40
,37679611838640,INKD20-GWC3030,30,30
,37679611871408,INKD20-GWC2020,20,20
,37679611904176,INKD20-GWC1616,16,16
2152322499,37679611019440,INKD21-GWC4030DP,60,40
,37679611052208,INKD21-GWC3020DP,40,30
,37679611084976,INKD21-GWC3040,40,30
,37679611117744,INKD21-GWC2030,30,20
,37679611150512,INKD21-GWC1620,20,16
2152337219,37679610921136,INKD22-GWC4030DP,60,40
,37679610953904,INKD22-GWC3020DP,40,30
2152525891,37679610724528,INKD23-GWC2020TP,60,20
,37679610757296,INKD23 GWC2040,40,20
,37679610790064,INKD23-GWC1020,20,10
2152537539,37679610560688,INKD24-GWC3030,30,30
,37679610593456,INKD24-GWC2020,20,20
,37679610626224,INKD24-GWC4020DP,40,40
,37679610658992,INKD24-GWC2412DP,24,24
2152559427,37679610495152,INKD25-GWC4030,30,40
2152574659,37679610364080,INKD26-GWC3030,30,30
,37679610396848,INKD26-GWC4020DP,40,40
2154634627,37679610331312,INKD27-GWC4020DP,40,40
2154671939,37679610298544,INKD28-GWC4030,30,40
2154700675,37679610101936,INKD29-GWC4020TP,60,40
,37679610134704,INKD29-GWC2412TP,36,24
,37679610167472,INKD29-GWC3040,40,30
,37679610200240,INKD29-GWC2030,30,20
,37679610233008,INKD29-GWC1620,20,16
2154731011,37679609544880,INKD30-GWC5PC,60,30
2154751363,37679608660144,INKD31-GWC3030,30,30
,37679608725680,INKD31-GWC2020,20,20
,37679608791216,INKD31-GWC4020DP,40,40
,37679608856752,INKD31-GWC2412DP,24,24
2154796611,37679607775408,INKD32-GWC4020DP,40,40
2154840707,37679607677104,INKD33-GWC4020DP,40,40
2167587459,37679607611568,INKD32-GWC4020DP,40,40
2167615235,37679607546032,INKD33-GWC4020DP,40,40
2167643779,37679607185584,INKD34-GWC4020DP,40,40
,37679607218352,INKD34-GWC3030,30,30
,37679607251120,INKD34-GWC2020,20,20
,37679607283888,INKD34-GWC1616,16,16
2168235459,37679607087280,PP6-GWC3012_5PC-2,60,30
,37679607120048,PP6-GWC4020TP,60,40
2168415875,37679606726832,PP22-GWC2030,30,20
,37679606792368,PP22-GWC3040,40,30
2168467139,37679606235312,PP24-GWC1616,16,16
,37679606268080,PP24-GWC2020,20,20
,37679606300848,PP24-GWC2412DP,24,24
,37679606333616,PP24-GWC3030,30,30
,37679606366384,PP24-GWC4020DP,40,40
2168482947,37679606137008,PP25B-GWC4020DP,40,40
,37679606169776,PP25B-GWC2412DP,24,24
2168790467,37679606071472,PP1-GWC3012_5PC,60,30
2203313795,37679605940400,PP55-GWC4020DP,40,40
,37679605973168,PP55-GWC2412DP,24,24
2268115075,37679605743792,INKD35-GWC4020DP,40,40
,37679605776560,INKD35-GWC2412DP,24,24
2268174403,37679605579952,INKD36-GWC4020DP,40,40
,37679605612720,INKD36-GWC2412DP,24,24
2268198723,37679605186736,INKD37-GWC3030,30,30
,37679605219504,INKD37-GWC2020,20,20
,37679605252272,INKD37-GWC1616,16,16
2268716803,37679604498608,INKD38-GWC4020DP,40,40
,37679604531376,INKD38-GWC2412DP,24,24
2268731267,37679602860208,INKD39-GWC3030,30,30
,37679602958512,INKD39-GWC2020,20,20
,37679603024048,INKD39-GWC4020DP,40,40
,37679603122352,INKD39-GWC2412DP,24,24
2268800515,37679602401456,INKD40-GWC3040,40,30
,37679602434224,INKD40-GWC2030,30,20
,37679602466992,INKD40-GWC1620,20,16
2268806339,37679602270384,INKD41-GWC2040,40,20
,37679602303152,INKD41-GWC1020,20,10
