Product ID,Variant ID,SKU,Width,Height
391908519,37679706210480,ABMZK8-GWC3030,30,30
391911255,37679706177712,ANTISPA8B-GWC3030,30,30
391913283,37679706112176,ANTISPA20-GWC3030,30,30
391924899,37679706046640,ABMZK5-GWC3040,40,30
391930239,37679705915568,ABMZK3b-GWC2040,40,20
391935491,37679705718960,ABMZK6-GWC2432,32,24
391942131,37679705620656,ABMZK9-GWC2432,32,24
391944199,37679705555120,ABMZK11-GWC2432,32,24
391947811,37679705260208,ABFLWR18-GWC1220TP,36,20
391951151,37679705129136,ABFLWR19-GWC3040DP,60,40
391956899,37679704899760,ABFLWR24-GWC1220TP,36,20
391968103,37679704768688,ANTICORK1-GWC2040DP,40,40
,37679704801456,ANTICORK1-GWC2412DP,24,24
391973847,37679704735920,ANTIME-GWC2040DP,40,40
391977255,37679704637616,ANTISPA1-GWC1620TP,48,20
391979951,37679704572080,ANTISPA3B-GWC1620TP,48,20
391980967,37679704539312,ANTISPA4-GWC2432,24,32
391982719,37679704473776,ANTISPA6-GWC1620TP,48,20
392715923,37679704441008,ANTISPA10-GWC1224TP,36,24
392717095,37679704047792,ANTISPA11-GWC2040DP,40,40
392718031,37679703883952,ANTISPA12GRN-GWC1224TP,36,24
392718747,37679703851184,ANTISPA13-GWC1620TP,48,20
392719079,37679703818416,ANTISPA14-GWC1224TP,36,24
392724527,37679703752880,ANTISPA15-GWC1818,18,18
392725523,37679703621808,ANTISPA17-GWC1818,18,18
392725779,37679703589040,ANTISPA16-GWC2432,24,32
392726227,37679703556272,ANTISPA18-GWC1620TP,48,20
392727335,37679703457968,ANTISPA18GW3-GWC1620TP,48,20
392728019,37679703425200,ANTISPA18RT-GWC1220TP,36,30
392728763,37679703326896,ANTISPA18BL-GWC2040,40,20
392729891,37679703228592,ANTISPA18GW-GWC3060,60,30
392731655,37679703130288,ANTISPA40x40-GWC3030,30,30
392732655,37679702737072,ANTISPA40x40C-GWC3030,30,30
392733807,37679702704304,ANTISPA19-GWC2432,24,32
392736119,37679702638768,CD094-GWC1620TP,48,30
392742615,37679702573232,CD095-GWC1220TP,36,20
392743447,37679702507696,CD096-GWC1620TP,48,20
392744219,37679702474928,CD098-GWC1620TP,48,20
392746787,37679702376624,CD097-GWC3040,40,30
392748903,37679702311088,CD099-GWC2040,40,20
392750055,37679702278320,CD105-GWC2440,40,24
392756895,37679702180016,CD104-GWC2040,40,20
392758579,37679702114480,CD103-GWC3030,30,30
392760191,37679702048944,CD100-GWC1824DP,36,24
392764631,37679701524656,CD101-GWC2436DP,36,24
392766787,37679701491888,CD102-GWC1848TP,48,18
392771759,37679701393584,4DIVAS-GWC1824,36,48
392773863,37679701360816,4GANGSTAR-GWC1824,36,48
392774515,37679701295280,4LEGENDS-GWC1824,36,48
392775083,37679701098672,4ROCK-GWC1824,36,48
392779891,37679701000368,ETABX1-GWC2040DP,40,40
,37679701033136,ETABX1-GWC2412DP,24,24
392782923,37679700934832,ETABX2-GWC2030TP,60,30
392792643,37679700869296,ETABX4-GWC2020TP,60,20
392794007,37679700836528,ETABX7-GWC2040DP,40,40
392795311,37679700770992,ETABX8-GWC2040DP,40,40
392797799,37679700705456,ETABX9-GWC2040DP,40,40
392799063,37679700213936,ETABX10-GWC2040DP,40,40
392799779,37679700181168,ETABX12-GWC2040DP,40,40
392803155,37679700115632,BX1-GWC2040DP,40,40
392803651,37679700050096,BX3-GWC2040DP,40,40
392804259,37679700017328,BX2-GWC3030DP,60,30
392806459,37679699984560,BX4-GWC1620TP,48,20
392808967,37679699886256,BX6-GWC1620-1616,48,20
392812015,37679699820720,BX12-GWC3040,40,30
392817159,37679699787952,O004-GWC1620TP,48,20
392818167,37679699722416,BX13-GWC1620TP,48,20
392820219,37679699296432,BX14-GWC3030,30,30
392822659,37679699230896,BX18-GWC3030,30,30
392858247,37679698968752,ABFLWR3-GWC2030DP,40,30
,37679699001520,ABFLWR3-GWC3248,48,32
,37679699067056,ABFLWR3-GWC3036_2x3012,60,30
,37679699099824,ABFLWR3-GWC4030DP,60,40
,37679699132592,ABFLWR3-GWC2016DP,32,20
,37679699165360,ABFLWR3-GWC1612DP,24,16
392860891,37679698837680,ABFLWR4-GWC2040DP,40,40
398565163,37679698739376,VC004-GWC2040,40,20
398565631,37679698673840,VC005-GWC2040,40,20
398566119,37679698641072,VC007-GWC2040,40,20
400569863,37679698411696,ABFLWR4b-GWC2040DP,40,40
400589591,37679698280624,ABFLWR5-GWC3060TP,60,20
400603723,37679698215088,ABFLWR9-GWC3030DP,60,30
400634207,37679697920176,ABFLWR8-GWC1620TP,48,30
,37679697952944,ABFLWR8-GWC1812TP,36,18
,37679697985712,ABFLWR8-GWC2412QD,48,24
,37679698018480,ABFLWR8-GWC3012_5PC,60,30
,37679698051248,ABFLWR8-GWC3036_2x3012,60,30
400640031,37679697559728,ABFLWR10-GWC1224TP,36,24
400644831,37679697494192,ABFLWR6-GWC1224TP,36,24
400649431,37679697461424,ABXFLWR5-GWC2040DP,40,40
400659391,37679697166512,ABXFLWR14-GWC2040DP,40,40
400669083,37679697068208,ABXFLWR13-GWC2430DP,60,24
400678775,37679697035440,ABXFLWR10-GWC1224TP,36,24
400699915,37679696969904,ABXFLWR14b-GWC4020,20,40
400709199,37679696904368,ABFLWR2-GWC1620TP,48,20
400719859,37679696871600,VC008-GWC2040,40,20
400748035,37679696806064,VC006-GWC2040,40,20
400757391,37679695528112,AB001-GWC2040,40,20
400759831,37679695462576,AB002-GWC2040,40,20
400764643,37679695429808,AB003-GWC2424,24,24
400768319,944259483,AB004-AC1216TP,36,16
400770855,37679695298736,AB004-GWC2040,40,20
400773119,37679695200432,AB005-GWC2424,24,24
400776255,37679695167664,AB006-GWC2040,40,20
400781179,37679695134896,AB007-GWC2432,32,24
400783987,37679694479536,AB008-GWC2432,32,24
400785735,37679694446768,AB009-GWC2432,32,24
400787987,37679694348464,AB010-GWC2432,32,24
400789271,37679694315696,AB011-GWC2432,32,24
400792307,37679694250160,AB012-GWC2432,32,24
400794403,37679694151856,AB013-GWC2424,24,24
400795499,37679694086320,AB014-GWC2432,32,24
400797903,37679694053552,CD001-FC1620,20,16
400799195,37679693922480,CD002-FC1620,20,16
400800499,37679693889712,CD026-FC1620,20,16
400801487,37679693856944,CD027-FC1620,20,16
400803879,37679693594800,CD032-FC1620,20,16
400805071,37679693562032,CD033-FC1620,20,16
400806375,37679693398192,CD036-F1620,20,16
400807319,37679693299888,CD037-F1620,20,16
400834743,37679693267120,CD058-F1620,20,16
404568939,37679693201584,CD082-GWC6030,60,30
404571483,37679693136048,CD083-GWC6030,60,30
404572783,37679692972208,CD084-MW3012_5PC,60,30
,37679693004976,CD084-MW2412QD,48,24
,37679693037744,CD084-MW1812TP,36,18
,37679693070512,CD084-GWC6030,60,30
404579215,37679692873904,CD087-GWC4030,30,40
404581427,37679692808368,CD088-GWC6030,60,30
404583563,37679692775600,CD089-GWC1224TP,36,24
404587259,37679692742832,CD090-GWC1224TP,36,24
404589403,37679692677296,CD091-GWC1224TP,36,24
404592099,37679692611760,CD092-GWC1224TP,36,24
404617143,37679691792560,AM002-GWC1616DP,32,16
404618163,37679691727024,AM008-GWC1616DP,32,16
404618843,37679691628720,AM026-GWC1620DP,32,20
404619543,37679691595952,AM010-GWC1620DP,32,20
404620531,37679691530416,AM012-GWC2432,32,24
405464635,37679691137200,AM013-GW1620DP,32,20
405484171,37679691038896,AM015-GWC2432,32,24
405580731,37679690940592,AM016-GWC1620DP,32,20
405583119,37679690907824,AM0017-GWC1620DP,32,20
405585203,37679690809520,AM018-GWC2432,32,24
405588403,37679690776752,AM019-GWC2432,32,24
405590779,37679690743984,AM020-GWC2432,32,24
405592503,37679690645680,AM023-GWC1616DP,32,16
405593907,37679690285232,AM024-GWC1620DP,32,20
405595615,37679689793712,DABS101-GWC1616DP,32,16
405596679,37679689728176,DSA001-GWC1616DP,32,16
405599447,37679689662640,DSA002-GWC1616DP,32,16
405601791,37679689597104,DSA003-GWC1616DP,32,16
405603659,37679689564336,DSA004-GWC1616DP,32,16
405605831,37679689498800,DSA005-GWC1616DP,32,16
405607379,37679689433264,TSA006-GWC1616TP,48,16
405610967,37679689367728,TSA004-GWC1616TP,48,16
405613167,37679689334960,TSA003-GWC1616TP,48,16
405614815,37679689269424,TSA002-GWC1616TP,48,16
405616639,37679689236656,TSA001-GWC1616TP,48,16
405620543,37679689138352,SA141-GWC2432,32,24
405624159,37679688908976,SA140-GWC2432,32,24
405626683,37679688515760,SA139-GWC2432,32,24
405629143,37679688450224,SA132-GWC2432,32,24
405631315,37679688417456,SA131-GWC2432,32,24
405632891,37679688351920,SA111-GWC2432,32,24
405638855,37679688286384,SA100-GWC2432,32,24
405640543,37679688220848,ABS119-GWC2424,24,24
405642003,37679687925936,ABS152-GWC2432,32,24
405648935,962931719,IA103-AC2432,32,24
405651575,962937599,IA104-AC2424,24,24
405653579,962942495,IA105-AC2432,32,24
405654647,962945147,IA106-AC2432,32,24
405655727,962947759,IA108-AC2432,32,24
405657495,962952631,IA109-AC2432,32,24
405659391,962960335,IA116-AC2424,24,24
405661143,962967527,IA120-AC2432,32,24
405663311,962974683,IA123-AC2432,32,24
405679547,963023123,IA125-AC2432,32,24
405687691,963054007,IA130-AC2432,32,24
406232287,37679686680752,ABS081-GWC3030,30,30
406233299,37679686615216,ABS082-GWC2040DP,40,40
406233667,37679686582448,ABS084-GWC2040DP,40,40
406233935,37679686516912,ABS086-GWC2040DP,40,40
406234123,37679686418608,ABS088-GWC2040DP,40,40
406235783,37679686320304,ABS090-GWC2412DP,24,24
,37679686353072,ABS090-GWC2040DP,40,40
406580495,37679686123696,SPA1-GWC3040DP,60,40
406582743,37679686090928,SPA3-GWC3030DP,60,30
406584335,37679686058160,SPA8-GWC3030DP,60,30
406598491,37679685927088,SPA17-GWC3030,30,30
406599031,37679685894320,SPA18-GWC3040DP,60,40
406620971,37679685861552,SPA22-GWC3030DP,60,30
406629855,37679685140656,SPA26-GWC3040DP,60,40
406632891,37679684616368,SPA28-GWC3040DP,60,40
406634355,37679684485296,SPA32-GWC3040DP,60,40
406637867,968335911,IA167-AC2424,24,24
406639547,968343379,IA168-AC2432,32,24
406640687,968348307,IA169-AC2432,32,24
406642747,968356215,IA170-AC2432,32,24
406643883,968360135,IA171-AC2432,32,24
406645895,968368519,IA173-AC2432,32,24
406647767,37679684386992,VC001-GWC2040,40,20
406649039,37679684321456,VC002-GWC2040,40,20
406650255,37679684255920,VC003-GWC2040,40,20
406651923,37679684026544,CD005-GWC1620TP-1,48,20
,37679684059312,CD005-GWC1612TP,36,16
,37679684092080,CD005-GWC3020TP,60,30
,37679684157616,CD005-GWC3036_2x3012,60,30
406653239,37679683829936,CD006-GWC1620TP-1,48,20
,37679683862704,CD006-GWC1612TP,36,16
,37679683895472,CD006-GWC3020TP,60,30
406654619,37679683797168,CD008-GWC1620TP,48,20
406656551,37679683764400,CD012-GWC1620TP,48,20
406657923,37679683666096,CD016-GWC1620TP,48,20
406659263,37679683633328,CD024-GWC1620TP,48,20
406660319,37679683600560,CD041-GWC1620TP,48,20
406661559,37679683502256,CD048-GWC1620TP,48,20
406662727,37679683403952,CD050-GWC1620TP,48,20
406663963,37679683305648,CD057-GWC1620TP,48,20
406666867,968448723,CD035-AC1216TP,36,16
406669211,968458567,CD063-AC1216TP,36,16
406670411,968463259,CD064-AC1216TP,36,16
406671503,968468015,CD072-AC1216TP,36,16
406672847,968474755,CD078-AC1216TP,36,16
406673727,968480387,CD080-AC1216TP,36,16
406676879,37679682388144,CD009-GWC2432,32,24
406678499,37679682355376,CD028-GWC2432,32,24
406679399,37679682224304,CD029-GWC2432,32,24
406681263,37679682191536,CD034-GWC2432,32,24
406689567,37679682158768,CD044-GWC2432,32,24
406691591,37679682126000,CD046-GWC2432,32,24
406692619,37679681994928,CD047-GWC2432,32,24
406694071,37679681863856,CD055-GWC2432,32,24
406694983,37679681831088,CD062-GWC2432,32,24
406698115,37679681798320,CD065-GWC2432,32,24
406700339,37679681667248,CD066-GWC2432,32,24
406701567,37679681634480,CD067-GWC2432,32,24
406702707,37679681601712,CD069-GWC2432,32,24
406704831,37679681274032,CD071-GWC2432,32,24
406705543,37679680946352,CD073-GWC2432,32,24
406706175,37679680913584,CD074-GWC2432,32,24
406706671,37679680880816,CD075-GWC2432,32,24
406707335,37679680061616,CD077-GWC2432,32,24
406707955,37679680028848,CD076-GWC2432,32,24
406708643,37679679930544,CD079-GWC2432,32,24
406709383,37679679865008,ABS092-GWC3030,30,30
419936551,37679679668400,V5051-GWC4030,30,40
,37679679701168,V5051-GWC3020,20,30
,37679679733936,V5051-GWC2016,16,20
419945911,37679679570096,V7078-GWC2016,16,20
,37679679602864,V7087-GWC3020,20,30
,37679679635632,V7087-GWC4030,30,40
419949539,37679679406256,V7077-GWC2016,16,20
,37679679439024,V7077-GWC3020,20,30
,37679679471792,V7077-GWC4030,30,40
419949879,37679679307952,V5055-GWC2016,16,20
,37679679340720,V5055-GWC3020,20,30
,37679679373488,V5055-GWC4030,30,40
419950339,37679679111344,V6001-GWC2016,16,20
,37679679144112,V6001-GWC3020,20,30
,37679679176880,V6001-GWC4030,30,40
419951591,37679678128304,V6017-GWC2016,16,20
,37679678161072,V6017-GWC3020,20,30
,37679678193840,V6017-GWC4030,30,40
419952247,37679678030000,V6024-GWC2016,16,20
,37679678062768,V6024-GWC3020,20,30
,37679678095536,V6024-GWC4030,30,40
419952635,37679677866160,V6026-GWC2016,16,20
,37679677898928,V6026-GWC3020,20,30
,37679677931696,V6026-GWC4030,30,40
419952791,37679677767856,V6030-GWC2016,16,20
,37679677800624,V6030-GWC3020,20,30
,37679677833392,V6030-GWC4030,30,40
419953051,37679677604016,V6053-GWC2016,16,20
,37679677636784,V6053-GWC3020,20,30
,37679677669552,V6053-GWC4030,30,40
419953227,37679677374640,V6061-GWC2016,16,20
,37679677407408,V6061-GWC3020,20,30
,37679677440176,V6061-GWC4030,30,40
419953535,37679677210800,V6062-GWC2016,16,20
,37679677243568,V6062-GWC3020,20,30
,37679677276336,V6062-GWC4030,30,40
419953695,37679677014192,V6064-GWC2016,16,20
,37679677046960,V6064-GWC3020,20,30
,37679677079728,V6064-GWC4030,30,40
419953855,37679675965616,V6086-GWC2016,16,20
,37679675998384,V6086-GWC3020,20,30
,37679676031152,V6086-GWC4030,30,40
419953951,37679675670704,V6095-GWC2016,16,20
,37679675703472,V6095-GWC3020,20,30
,37679675736240,V6095-GWC4030,30,40
419954099,37679675506864,V7005-GWC2016,16,20
,37679675539632,V7005-GWC3020,20,30
,37679675572400,V7005-GWC4030,30,40
419954307,37679675343024,V7008-GWC2016,16,20
,37679675375792,V7008-GWC3020,20,30
,37679675408560,V7008-GWC4030,30,40
419954519,37679675244720,V7009-GWC2010,10,20
,37679675277488,V7009-GWC3016,16,30
,37679675310256,V7009-GWC4020,20,40
419955051,37679675113648,V7053-GWC2016,16,20
,37679675146416,V7053-GWC3020,20,30
,37679675179184,V7053-GWC4030,30,40
419956459,37679674982576,V8005-GWC2016,16,20
,37679675015344,V8005-GWC3020,20,30
,37679675048112,V8005-GWC4030,30,40
419956795,37679674294448,V8009-GWC2016,16,20
,37679674327216,V8009-GWC3020,20,30
,37679674359984,V8009-GWC4030,30,40
419957439,37679674196144,V8087-GWC2016,16,20
,37679674228912,V8087-GWC3020,20,30
,37679674261680,V8087-GWC4030,30,40
419958379,37679673966768,V8089-GWC2016,16,20
,37679673999536,V8089-GWC3020,20,30
,37679674032304,V8089-GWC4030,30,40
419958819,37679673802928,V8101-GWC2016,16,20
,37679673835696,V8101-GWC3020,20,30
,37679673868464,V8101-GWC4030,30,40
419960071,37679673639088,V8102-GWC2016,16,20
,37679673671856,V8102-GWC3020,20,30
,37679673704624,V8102-GWC4030,30,40
419960919,37679673508016,V8997-GWC2016,16,20
,37679673540784,V8997-GWC3020,20,30
,37679673573552,V8997-GWC4030,30,40
420726787,37679673376944,V1004-GWC4020,20,40
,37679673409712,V1004-GWC3016,16,30
,37679673442480,V1004-GWC2010,10,20
420729099,37679672950960,V1010-GWC4030,30,40
,37679672983728,V1010-GWC3020,20,30
,37679673016496,V1010-GWC2016,16,20
420730575,37679672787120,V1031-GWC4030,30,40
,37679672819888,V1031-GWC3020,20,30
,37679672852656,V1031-GWC2016,16,20
420734983,37679672656048,V1032-GWC4030,30,40
,37679672688816,V1032-GWC3020,20,30
,37679672721584,V1032-GWC2016,16,20
420736059,37679671443632,V1033-GWC4020,20,40
,37679671476400,V1033-GWC3016,16,30
,37679671509168,V1033-GWC2010,10,20
420736883,37679671312560,V1034-GWC4030,30,40
,37679671345328,V1034-GWC3020,20,30
,37679671378096,V1034-GWC2016,16,20
420737547,37679671115952,V1035-GWC4030,30,40
,37679671148720,V1035-GWC3020,20,30
,37679671181488,V1035-GWC2016,16,20
420744651,37679670395056,V5001-GWC4030,30,40
,37679670427824,V5001-GWC3020,20,30
,37679670493360,V5001-GWC2016,16,20
424008991,37679670034608,PP3-GWC3020,20,30
,37679670067376,PP3-GWC4030,30,40
,37679670100144,PP3-GWC3012_5PC,60,30
,37679670132912,PP3-GWC1612,12,16
,37679670165680,PP3-GWC2016,16,20
424569707,37679669838000,PP3b-GWC3020,20,30
,37679669870768,PP3b-GWC4030,30,40
,37679669903536,PP3B-GWC4020DP,40,40
,37679669936304,PP3B-GWC2412DP,24,24
424572239,37679669772464,PP2-GWC2040,40,20
,37679669805232,PP2-GWC3060_5PC,60,30
424572435,37679669739696,PP2-GWCQD,48,30
431887763,37679669543088,PP4-GWC3040,40,30
,37679669575856,PP4-GWC2030,30,20
,37679669608624,PP4-GWC3012_5PC,60,30
431976371,37679669444784,PP15-GWC2040,40,20
,37679669477552,PP15-GWC3012_5PC,60,30
431993047,37679669248176,PP29-GWC1616,16,16
,37679669280944,PP29-GWC1616QD,32,32
,37679669313712,PP29-GWC2412DP,24,24
,37679669346480,PP29-GWC3030,30,30
,37679669379248,PP29-GWC4020DP,40,40
432116307,37679669051568,PP5-GWC4060,60,40
,37679669084336,PP5-GWC3040,40,30
,37679669117104,PP5-GWC2030,30,20
,37679669149872,PP5-GWC1620,20,16
432128451,37679668330672,PP10-GWC3030DP,60,30
,37679668396208,PP10-GWC1616,16,16
,37679668428976,PP10-GWC3012_5PC,60,30
432131531,37679668166832,PP11-GWC4030,30,40
,37679668199600,PP11-GWC3020,20,30
,37679668232368,PP11-GWC3012_5PC,60,30
432151455,37679668068528,PP13-GWC3040,40,30
,37679668101296,PP13-GWC2030,30,20
,37679668134064,PP13-GWC3012_5PC,60,30
432157971,37679667839152,PP14-GWC3030,30,30
,37679667871920,PP14-GWC1616,16,16
,37679667904688,PP14-GWC4020DP,40,40
,37679667937456,PP14-GWC2412DP,24,24
432165163,37679667642544,PP16-GWC2030,30,20
,37679667675312,PP16-GWC3040,40,30
,37679667708080,PP16-GWC4030DP,60,40
,37679667740848,PP16-GWC3020DP,40,30
,37679667773616,PP16-GWC2016DP,32,20
432169003,37679667478704,PP17-GWC1616,16,16
,37679667511472,PP17-GWC2412DP,24,24
,37679667544240,PP17-GWC3030,30,30
,37679667577008,PP17-GWC4020DP,40,40
432185327,37679667282096,PP18-GWC4020TP,60,40
,37679667314864,PP18-GWC2412TP,36,24
,37679667347632,PP18-GWC2030,30,20
,37679667380400,PP18-GWC3040,40,30
432223895,37679667052720,PP19-GWC1216,16,12
,37679667085488,PP19-GWC1620,20,16
,37679667118256,PP19-GWC2030,30,20
,37679667151024,PP19-GWC2412TP,36,24
,37679667183792,PP19-GWC3040,40,30
,37679667216560,PP19-GWC4020TP,60,40
432282623,37679666856112,PP23-GWC1616,16,16
,37679666888880,PP23-GWC2020,20,20
,37679666921648,PP23-GWC2412DP,24,24
,37679666954416,PP23-GWC3030,30,30
,37679666987184,PP23-GWC4020DP,40,40
433568907,37679666659504,PP21-GWC3030,30,30
,37679666692272,PP21-GWC1616,16,16
,37679666725040,PP21-GWC4020DP,40,40
,37679666757808,PP21-GWC2412DP,24,24
433571615,37679665610928,PP20-GWC2030,30,20
,37679665643696,PP20-GWC3020DP,40,30
,37679665676464,PP20-GWC3040,40,30
,37679665709232,PP20-GWC4030DP,60,40
433574491,37679665414320,PP27-GWC2016DP,32,20
,37679665447088,PP27-GWC4030DP,60,40
,37679665479856,PP27-GWC3030,30,30
,37679665512624,PP27-GWC1616,16,16
,37679665545392,PP27-GWC3060_5PC,60,30
433583743,37679665152176,PP30-GWC1616,16,16
,37679665184944,PP30-GWC2412DP,24,24
,37679665217712,PP30-GWC3030,30,30
,37679665250480,PP30-GWC4020DP,40,40
433586691,37679665021104,PP31-GWC1616,16,16
,37679665053872,PP31-GWC1616QD,32,32
,37679665086640,PP31-GWC3030,30,30
433590551,37679664758960,PP32-GWC3020,20,30
,37679664791728,PP32-GWC4030,30,40
,37679664824496,PP32-GWC4020DP,40,40
,37679664857264,PP32-GWC2412DP,24,24
433607355,37679664627888,PP33-GWC3020,20,30
,37679664660656,PP33-GWC4030,30,40
,37679664693424,PP33-GWC3012_5PC,60,30
433652311,37679664267440,PP34-GWC1616,16,16
,37679664300208,PP34-GWC3012_5PC,60,30
,37679664332976,PP34-GWC3030,30,30
,37679664365744,PP34-GWC4020DP,40,40
433655751,37679664169136,PP45-GWC1616,16,16
433658947,37679664070832,PP46-GWC1616,16,16
,37679664103600,PP46-GWC3012_5PC,60,30
,37679664136368,PP46-GWC3030,30,30
433668247,37679663677616,PP47-GWC1616,16,16
,37679663710384,PP47-GWC2412DP,24,24
,37679663743152,PP47-GWC3030,30,30
,37679663775920,PP47-GWC4020DP,40,40
433670999,37679662956720,PP47B-GWC1616,16,16
